Rank,Name,Company,Link
265,ASHLEY MADISON: Life Is Short.,Avid Life Media,https://www.appannie.com/apps/ios/app/ashley-madison/details/
266,Babbel – Learn Languages,Babbel,https://www.appannie.com/apps/ios/app/learn-spanish-english-french-italian-german-and-many-more-languages-with-babbel/details/
267,Spades Royale - Best Card Game,Beach Bum,https://www.appannie.com/apps/ios/app/spades-royale-1-card-game/details/
268,SlideShow Maker Photo to Video,Free photo video editor and picture movie editing,https://www.appannie.com/apps/ios/app/show-off-mix-photos-videos/details/
269,Radish Fiction & Chat Stories,Radish,https://www.appannie.com/apps/ios/app/radish-fiction/details/
270,Wild Classic Slots™ Casino,Blowfire,https://www.appannie.com/apps/ios/app/wild-classic-vegas-slots-casino-free-las-vegas-slots-machine-games/details/
271,Cash Tornado Slots - Casino,Madness Limited,https://www.appannie.com/apps/ios/app/slots-cash-link-slot-machines/details/
272,Ignite Classic Slots,Mobee,https://www.appannie.com/apps/ios/app/ignite-slots/details/
273,Poker Face - Live Texas Holdem,Comunix,https://www.appannie.com/apps/ios/app/pokerface-video-chat-poker/details/
274,Ancestry - Family History,Ancestry.com,https://www.appannie.com/apps/ios/app/ancestry/details/
275,Kiss of War,Tap4Fun,https://www.appannie.com/apps/ios/app/1465860096/details/
276,"Azar - Video Chat, Discover",Hyperconnect,https://www.appannie.com/apps/ios/app/azar-video-chat-call-messenger/details/
277,Battle Warship: Naval Empire,Special Gamez,https://www.appannie.com/apps/ios/app/battle-warship-naval-empire/details/
278,Adobe Lightroom Photo Editor,Adobe,https://www.appannie.com/apps/ios/app/adobe-lightroom-for-iphone/details/
279,Top War: Battle Game,Topwar Studio,https://www.appannie.com/apps/ios/app/e38388e38383e38397e382a6e382a9e383bc/details/
280,Peloton — at home fitness,Peloton,https://www.appannie.com/apps/ios/app/peloton-cycle/details/
281,Bleach: Immortal Soul,Oasis Games,https://www.appannie.com/apps/ios/app/bleach-immortal-soul/details/
282,Love Island The Romance Game,Fusebox,https://www.appannie.com/apps/ios/app/love-island-the-game/details/
283,Cricut Design Space,Provo Craft & Novelty,https://www.appannie.com/apps/ios/app/cricut-design-space-design/details/
284,Forge of Empires: Build a City,InnoGames,https://www.appannie.com/apps/ios/app/forge-of-empires/details/
285,WWE Champions 2020,Scopely,https://www.appannie.com/apps/ios/app/wwe-champions/details/
286,Ultimate Guitar: Chords & Tabs,Ultimate Guitar,https://www.appannie.com/apps/ios/app/ultimate-guitar-tabs-largest-catalog-of-songs-with-guitar-and-ukulele-chords-tabs-lyrics-and-guitar-lessons/details/
287,Flo: Health & Period Tracker,Flo Health,https://www.appannie.com/apps/ios/app/ow-zhenskii-kalendar-mesiachnykh-i-ovuliatsii/details/
288,The Sims™ Mobile,Electronic Arts,https://www.appannie.com/apps/ios/app/the-simstm-mobile/details/
289,PicsArt Photo & Video Editor,PicsArt,https://www.appannie.com/apps/ios/app/picsart-photo-studio/details/
290,30 Day Fitness,Bending Spoons,https://www.appannie.com/apps/ios/app/30-day-fitness-challenges-free-a-perfect-workout-for-ab-push-up-squat-toned-arms-firm-butt-cardio/details/
291,Clawee,Gigantic,https://www.appannie.com/apps/ios/app/clawee/details/
292,Bingo Journey！Funny Bingo Game,Elestorm Game,https://www.appannie.com/apps/ios/app/bingoscapes-bingo-christmas/details/
293,Brutal Age: Horde Invasion,Tap4Fun,https://www.appannie.com/apps/ios/app/brutal-age-horde-invasion/details/
294,Kiddopia - ABC Toddler Games,Paper Boat,https://www.appannie.com/apps/ios/app/kiddopia-early-learning-adventures/details/
295,Noggin Preschool Learning App,Nickelodeon,https://www.appannie.com/apps/ios/app/noggin-preschool-shows-educational/details/
296,Bingo Pop - Bingo Games,Jam City,https://www.appannie.com/apps/ios/app/bingo-pop/details/
297,Fire Emblem Heroes,Nintendo,https://www.appannie.com/apps/ios/app/1181774280/details/
298,Text Me - Phone Call + Texting,TextMe,https://www.appannie.com/apps/ios/app/text-me-free-texting-and-messaging-free-phone-calls-free-video-call/details/
299,Party in my Dorm: College Game,A Thinking Ape,https://www.appannie.com/apps/ios/app/party-in-my-dorm-i-love-college/details/
300,CamScanner-PDF Scanner App,IntSig,https://www.appannie.com/apps/ios/app/camscanner-free-pdf-document/details/
301,Rosetta Stone: Learn Languages,Rosetta Stone,https://www.appannie.com/apps/ios/app/learn-languages-rosetta-stone/details/
302,Wynn Slots - Las Vegas Casino,Wynn Social,https://www.appannie.com/apps/ios/app/wynn-slots/details/
303,Wildscapes,Playrix,https://www.appannie.com/apps/ios/app/wildscapes/details/
304,Fishbrain - Fishing App,FishBrain,https://www.appannie.com/apps/ios/app/fishbrain-social-fishing-forecast/details/
305,Claw machine Toreba,CyberStep,https://www.appannie.com/apps/ios/app/kurengemu-toreba/details/
306,Skype for iPhone,Skype,https://www.appannie.com/apps/ios/app/skype-for-iphone/details/
307,Funimate Video Musical Editor,Avcr,https://www.appannie.com/apps/ios/app/funimate-music-video-editor/details/
308,The Wizard of Oz Magic Match 3,Zynga,https://www.appannie.com/apps/ios/app/the-wizard-of-oz-magic-match/details/
309,Slot Machines 777 - Slots Era,Murka,https://www.appannie.com/apps/ios/app/slots-era-free-casino-slot/details/
310,Z Day: Hearts of Heroes,KingsGroup,https://www.appannie.com/apps/ios/app/z-day-hearts-of-heroes/details/
311,Viki: Asian TV Dramas & Movies,Viki,https://www.appannie.com/apps/ios/app/viki-watch-free-tv-movies/details/
312,Classic Slots - Casino Games,Slots Limited,https://www.appannie.com/apps/ios/app/aaa-casino-classic-vegas-slots/details/
313,Bricks n Balls,Cheetah Mobile,https://www.appannie.com/apps/ios/app/bricks-n-balls/details/
314,Word Collect: Word Games,Super Lucky Casino,https://www.appannie.com/apps/ios/app/word-addict-word-puzzle-game/details/
315,Age of Magic: Turn-Based RPG,Playkot,https://www.appannie.com/apps/ios/app/1175370741/details/
316,Clash of Kings - CoK,Elex Technology,https://www.appannie.com/apps/ios/app/clash-of-kings-last-empire/details/
317,Hustle Castle: Mobile Kingdom,MY.COM,https://www.appannie.com/apps/ios/app/hustle-castle-fantasy-schloss/details/
318,Exos Heroes,LINE Games,https://www.appannie.com/apps/ios/app/exos-heroes/details/
319,Magisto Video Editor,Magisto,https://www.appannie.com/apps/ios/app/magisto-magical-video-editor/details/
320,Dragalia Lost,Nintendo,https://www.appannie.com/apps/ios/app/dragalia-lost/details/
321,WGT Golf,WGT,https://www.appannie.com/apps/ios/app/wgt-golf-mobile/details/
322,Zooba: Zoo Battle Royale Game,Wildlife Studios,https://www.appannie.com/apps/ios/app/zoba-zoo-online-battle-arena/details/
323,Blaze of Battle,Leyi Network,https://www.appannie.com/apps/ios/app/blaze-of-battle/details/
324,Boom Beach,Supercell,https://www.appannie.com/apps/ios/app/boom-beach/details/
325,NBA 2K Mobile Basketball,2K Games,https://www.appannie.com/apps/ios/app/nba-2k-mobile-basketball/details/
326,Wheel of Fortune: Show Puzzles,Scopely,https://www.appannie.com/apps/ios/app/898040123/details/
327,VRV - Different All Together,Ellation,https://www.appannie.com/apps/ios/app/vrv-anime-game-videos-more/details/
328,Looney Tunes™ World of Mayhem,Scopely,https://www.appannie.com/apps/ios/app/looney-tunes/details/
329,Word Crush - Fun Puzzle Game,Fotoable,https://www.appannie.com/apps/ios/app/word-crush-fun-puzzle-game/details/
330,Bubble Shooter - Pop Bubbles,Ilyon Dynamics,https://www.appannie.com/apps/ios/app/604044220/details/
331,Vegas Live Slots Casino,PurpleKiwii,https://www.appannie.com/apps/ios/app/vegas-live-slot/details/
332,MileIQ: Mileage Tracker & Log,Microsoft,https://www.appannie.com/apps/ios/app/mileiq-mile-tracker-mileage/details/
333,Tennis Clash: Online League,Wildlife Studios,https://www.appannie.com/apps/ios/app/match-point-rise-your-game/details/
334,Be The King: Judge Destiny,Chuang Cool,https://www.appannie.com/apps/ios/app/be-the-king-rpg-game/details/
335,Fitness Coach,Luni,https://www.appannie.com/apps/ios/app/workout-fitness-4/details/
336,Funky Bay – Farm & Adventure,Samfinaco,https://www.appannie.com/apps/ios/app/funky-bay-amazing-farm-game/details/
337,Highrise - Virtual World,PocketzWorld,https://www.appannie.com/apps/ios/app/highrise-virtual-world/details/
338,Cooking Fever,Nordcurrent,https://www.appannie.com/apps/ios/app/cooking-fever/details/
339,Elevate - Brain Training,Elevate Labs,https://www.appannie.com/apps/ios/app/elevate-brain-training/details/
340,Adobe Acrobat Reader for PDF,Adobe,https://www.appannie.com/apps/ios/app/adobe-acrobat-reader/details/
341,Scrabble® GO - New Word Game,Scopely,https://www.appannie.com/apps/ios/app/spelling-games-2/details/
342,Walking Dead: Road to Survival,Scopely,https://www.appannie.com/apps/ios/app/walking-dead-road-to-survival/details/
343,Weather - The Weather Channel,The Weather Company,https://www.appannie.com/apps/ios/app/the-weather-channel-and-weathercom-local-forecasts-radar-and-storm-tracking/details/
344,Art of War: Legions,89Trillion,https://www.appannie.com/apps/ios/app/art-of-war-legions/details/
345,Parchisi STAR,Gameberry,https://www.appannie.com/apps/ios/app/parcheesi-star/details/
346,Simply Piano by JoyTunes,JoyTunes,https://www.appannie.com/apps/ios/app/simply-piano-by-joytunes/details/
347,Mathway,Mathway,https://www.appannie.com/apps/ios/app/mathway/details/
348,HOMER Reading: Learn to Read,LearnWithHomer,https://www.appannie.com/apps/ios/app/learn-homer-reading-educational/details/
349,Sideline: Second Phone Line,Pinger,https://www.appannie.com/apps/ios/app/sideline-free-phone-number/details/
350,FaceApp - AI Face Editor,FaceApp,https://www.appannie.com/apps/ios/app/faceapp-add-smile-change-gender-and-age/details/
351,VРN Sеntinеl - Suреr Dеfеnsе,"BURTRANSGAZ, OOO",https://www.appannie.com/apps/ios/app/vd180n-sd0b5ntind0b5l-sud180d0b5r-dd0b5fd0b5nsd0b5/details/
352,Last Empire – War Z: Strategy,Game Focus Network,https://www.appannie.com/apps/ios/app/last-empire-war-z/details/
353,QR Code Reader ·,TinyLab,https://www.appannie.com/apps/ios/app/qr-code-4/details/
354,Bazaart Photo Editor & Design,Bazaart,https://www.appannie.com/apps/ios/app/bazaart-magical-photo-collage/details/
355,Mahjong+,Jam City,https://www.appannie.com/apps/ios/app/mahjong-city-tours/details/
356,Offroad Outlaws,Autonoma,https://www.appannie.com/apps/ios/app/offroad-outlaws/details/
357,World of Tanks Blitz MMO,Wargaming.net,https://www.appannie.com/apps/ios/app/world-of-tanks-blitz/details/
358,eharmony - Online Dating App,eHarmony,https://www.appannie.com/apps/ios/app/eharmony/details/
359,War Dragons,Pocket Gems,https://www.appannie.com/apps/ios/app/war-dragons/details/
360,Zodiac Touch - psychic reading,Zodiac Psychics,https://www.appannie.com/apps/ios/app/zodiac-touch/details/
361,Rock N' Cash Casino Slots,Flysher,https://www.appannie.com/apps/ios/app/rock-n-cash-casino-slots-free-vegas-slot-machine/details/
362,Castle Clash: Guild Royale,IGG,https://www.appannie.com/apps/ios/app/castle-clash-by-igg/details/
363,FarmVille 2: Country Escape,Zynga,https://www.appannie.com/apps/ios/app/farmville-2-country-escape/details/
364,Legend of the phoenix,Modo,https://www.appannie.com/apps/ios/app/legend-of-the-phoenix/details/
365,Love Nikki-Dress UP Queen,Elex Technology,https://www.appannie.com/apps/ios/app/love-nikki-dress-up-queen/details/
366,Jurassic World Alive,Ludia,https://www.appannie.com/apps/ios/app/1231085864/details/
367,Jurassic World™: The Game,Ludia,https://www.appannie.com/apps/ios/app/jurassic-world-the-game/details/
368,Identity V,NetEase,https://www.appannie.com/apps/ios/app/identity-v/details/
369,Epic - Kids’ Books and Videos,Epic Creations,https://www.appannie.com/apps/ios/app/epic-unlimited-books-for-kids/details/
370,MARVEL Future Fight,Netmarble,https://www.appannie.com/apps/ios/app/marvel-future-fight/details/
371,Cameo - Personal celeb videos,Baron App,https://www.appannie.com/apps/ios/app/cameo-personalized-shoutouts/details/
372,D-MEN：The Defenders,Onemena,https://www.appannie.com/apps/ios/app/ultimate-war-hero-td-game/details/
373,Yousician - Your Music Teacher,Ovelin,https://www.appannie.com/apps/ios/app/yousician-guitar-ultimate/details/
374,Idle Miner Tycoon: Gold & Cash,Kolibri Games,https://www.appannie.com/apps/ios/app/idle-miner-tycoon/details/
375,Obey Me! #Shall we date?,NTT Solmare,https://www.appannie.com/apps/ios/app/obey-me-shall-we-date/details/
376,Slots - Classic Vegas Casino,ME2ZEN,https://www.appannie.com/apps/ios/app/slots-classic-vegas-casino/details/
377,BTS WORLD,Netmarble,https://www.appannie.com/apps/ios/app/bts-world-2/details/
378,Daily Themed Crossword Puzzle,PlaySimple,https://www.appannie.com/apps/ios/app/daily-themed-crossword-a-word-puzzle-game/details/
379,Hooked,Telepathic,https://www.appannie.com/apps/ios/app/hooked-0-0/details/
380,GUNDAM BATTLE: GUNPLA WARFARE,BANDAI NAMCO Entertainment,https://www.appannie.com/apps/ios/app/gundam-battle-gunpla-warfare/details/
381,Rondevo - Dating & Chat App,SOCIALITY,https://www.appannie.com/apps/ios/app/rondevo-dating-chat-app/details/
382,Idle Heroes - Idle Games,DH Games,https://www.appannie.com/apps/ios/app/idle-heroes/details/
383,Norton Secure VPN & Proxy VPN,Symantec,https://www.appannie.com/apps/ios/app/norton-wifi-privacy-vpn/details/
384,Cooking Madness-Kitchen Frenzy,Zenjoy,https://www.appannie.com/apps/ios/app/kitchen-frenzy-chef-master/details/
385,Hot Shot Casino - Slots Games,Williams Interactive,https://www.appannie.com/apps/ios/app/986110430/details/
386,انتقام السلاطين,Onemt,https://www.appannie.com/apps/ios/app/antqam-alslatyn/details/
387,Simple: Fasting & Meal Tracker,AM APPS,https://www.appannie.com/apps/ios/app/simple-fasting-diet-app/details/
388,Nebula: Horoscope & Astrology,Genesis Media,https://www.appannie.com/apps/ios/app/nebula-horoscope-astrology/details/
389,AirBrush - Best Photo Editor,Meitu,https://www.appannie.com/apps/ios/app/airbrush-best-selfie-and-photo-editor-for-free/details/
390,Bricks Ball Crusher,Poseidon Games,https://www.appannie.com/apps/ios/app/bricks-ball-crusher/details/
391,NBA: Official App,NBA,https://www.appannie.com/apps/ios/app/nba-game-time-2014-15/details/
392,Shop Titans: Craft & Build,Kabam,https://www.appannie.com/apps/ios/app/shopkeeper-quest/details/
393,Beachbody® On Demand,Beachbody,https://www.appannie.com/apps/ios/app/beachbody-on-demand/details/
394,letgo: Sell & Buy Used Stuff,letgo,https://www.appannie.com/apps/ios/app/letgo-sell-buy-second-hand/details/
395,Best VPN Proxy Betternet,Betternet,https://www.appannie.com/apps/ios/app/unlimited-free-vpn-by-betternet/details/
396,Who Wants to Be a Millionaire?,Sony Pictures Television,https://www.appannie.com/apps/ios/app/who-wants-to-be-a-millionaire-3/details/
397,Bubbles Empire Champions,Ilyon Dynamics,https://www.appannie.com/apps/ios/app/bubbles-empire-champions/details/
398,The Chosen,VidAngel,https://www.appannie.com/apps/ios/app/the-chosen-tv-series/details/
399,FAX from iPhone - send fax,Alexey Bogdanov,https://www.appannie.com/apps/ios/app/fax-send-faxes-from-mobile/details/
400,LandGlide,Real Estate Portal USA,https://www.appannie.com/apps/ios/app/landglide/details/
401,Bingo Showdown -> Bingo Live!,Spicerack,https://www.appannie.com/apps/ios/app/bingo-showdown/details/
402,War Machines: 3D Tank Game,Wildlife Studios,https://www.appannie.com/apps/ios/app/tank-squad-armored-warfare/details/
403,Secret Photo Vault - Keepsafe,KeepSafe,https://www.appannie.com/apps/ios/app/keep-safe-private-photo-vault-hide-photos-lock-videos-secret-lock-albums-with-passwords/details/
404,Seekers Notes®: Hidden Mystery,MYTONA,https://www.appannie.com/apps/ios/app/seekers-notes-mysteries-darkwood/details/
405,FIFA Soccer,Electronic Arts,https://www.appannie.com/apps/ios/app/fifa-mobile-soccer/details/
406,Need for Speed No Limits,Electronic Arts,https://www.appannie.com/apps/ios/app/need-for-speed-no-limits/details/
407,Hero Cantare with WEBTOON™,Ngel Games,https://www.appannie.com/apps/ios/app/hieorokantare-with-naver-webtoon/details/
408,Arknights,Yostar,https://www.appannie.com/apps/ios/app/arknights/details/
409,Blackjack 21: Blackjackist,KamaGames,https://www.appannie.com/apps/ios/app/blackjackist/details/
410,QuickBooks Accounting,Intuit,https://www.appannie.com/apps/ios/app/quickbooks-online/details/
411,Carb Manager: Keto Diet App,Wombat Apps,https://www.appannie.com/apps/ios/app/carb-manager-low-carbohydrate/details/
412,Rise of the Kings,Onemt,https://www.appannie.com/apps/ios/app/rise-of-the-kings/details/
413,Legendary: Game of Heroes,N3TWORK,https://www.appannie.com/apps/ios/app/legendary-heroes-saga/details/
414,"Taimi: LGBTQI+ Dating, Chat",Social Impact,https://www.appannie.com/apps/ios/app/taimi-gay-dating-app/details/
415,Photo Collage - Collageable,Filterra,https://www.appannie.com/apps/ios/app/1085652055/details/
416,Winning Slots Las Vegas Casino,Triple Sevens,https://www.appannie.com/apps/ios/app/winning-slots-vegas-slots/details/
417,MLB 9 Innings 20,Com2uS,https://www.appannie.com/apps/ios/app/mlb-9-innings-16/details/
418,Udemy Online Video Courses,Udemy,https://www.appannie.com/apps/ios/app/udemy-online-courses-programming/details/
419,iTranslate Translator,Sonico,https://www.appannie.com/apps/ios/app/itranslate-translate-in-90-languages-with-the-1-free-translator-dictionary/details/
420,LivU – Live Video Chat,Riley Cillian,https://www.appannie.com/apps/ios/app/livu-video-chat-find-friends/details/
421,Yoga Go: Train at Home,A.L. Amazing,https://www.appannie.com/apps/ios/app/yogd0b0-go-weight-loss-workouts/details/
422,Google Photos,Google,https://www.appannie.com/apps/ios/app/google-photos/details/
423,Enlight Videoleap Video Editor,Lightricks,https://www.appannie.com/apps/ios/app/enlight-videoleap/details/
424,Charm King™,PlayQ,https://www.appannie.com/apps/ios/app/charm-king/details/
425,梦幻西游网页版,NetEase,https://www.appannie.com/apps/ios/app/e6a2a6e5b9bbe8a5bfe6b8b8e7bd91e9a1b5e78988/details/
426,Tycoon Casino™ - Vegas Slots,Triwin Games,https://www.appannie.com/apps/ios/app/tycoon-casino-vegas-slots/details/
427,FFBE WAR OF THE VISIONS,SQUARE ENIX,https://www.appannie.com/apps/ios/app/war-of-the-visions-ffbe/details/
428,Astrology & Palmistry Coach,Ruby Labs,https://www.appannie.com/apps/ios/app/d0bfd0b5d180d181d0bed0bdd0b0d0bbd18cd0bdd18bd0b9-d0b3d0bed180d0bed181d0bad0bed0bf-horome/details/
429,Old School RuneScape,Jagex Games,https://www.appannie.com/apps/ios/app/old-school-runescape/details/
430,Manor Cafe,Gamegos,https://www.appannie.com/apps/ios/app/manor-cafe/details/
431,Geocaching®,Groundspeak,https://www.appannie.com/apps/ios/app/geocaching-intro/details/
432,Club Vegas Slots: Casino 2020,Bagelcode,https://www.appannie.com/apps/ios/app/spin-it-vegas/details/
433,Legacy of Discord-FuriousWings,YOOZOO Games,https://www.appannie.com/apps/ios/app/legacy-of-discord-furious-wings/details/
434,BetterMen: Home Workouts,BetterMe,https://www.appannie.com/apps/ios/app/bettermen-exercises-trainer/details/
435,Perfect World Mobile,Perfect World,https://www.appannie.com/apps/ios/app/perfect-world-mobile/details/
436,YouNow: Live Stream & Go Live,YouNow,https://www.appannie.com/apps/ios/app/471347413/details/
437,GoLocator: Location Sharing,AppHeroes,https://www.appannie.com/apps/ios/app/hulahoop-location-finder/details/
438,NordVPN: VPN Fast & Secure,Tefinkom & CO,https://www.appannie.com/apps/ios/app/nordvpn-worlds-most-advanced/details/
439,Eternal Sword M,Neocraft,https://www.appannie.com/apps/ios/app/eternal-sword-m/details/
440,Grammarly Keyboard,Grammarly,https://www.appannie.com/apps/ios/app/the-grammarly-keyboard-write-flawlessly-everywhere/details/
441,Girls X Battle 2,Yotta Games,https://www.appannie.com/apps/ios/app/wo-de-xue-mei-bu-ke-neng-na-mo-meng-2/details/
442,"Strava: Run, Ride, Swim",Strava,https://www.appannie.com/apps/ios/app/strava-running-cycling-gps/details/
443,Hearthstone,Blizzard Entertainment,https://www.appannie.com/apps/ios/app/hearthstone-heroes-warcraft/details/
444,LifeAfter,NetEase,https://www.appannie.com/apps/ios/app/lifeafter-e6988ee697a5e4b98be5908e/details/
445,Call Me Emperor,Dianchu,https://www.appannie.com/apps/ios/app/call-me-emperor/details/
446,ExpressVPN - #1 Trusted VPN,Express VPN,https://www.appannie.com/apps/ios/app/express-vpn-protect-your-web/details/
447,Heads Up!,Warner Bros,https://www.appannie.com/apps/ios/app/heads-up/details/
448,Bubble Pop! Puzzle Game Legend,BitMango,https://www.appannie.com/apps/ios/app/bubble-pop-shoot-bubbles/details/
449,Yong Heroes,4399,https://www.appannie.com/apps/ios/app/yong-heroes/details/
450,Blinkist: 15min Book Insights,Blinks,https://www.appannie.com/apps/ios/app/blinkist-key-insights-from/details/
451,Call me a Legend,Six Waves,https://www.appannie.com/apps/ios/app/call-me-a-legend/details/
452,Agensee,Path,https://www.appannie.com/apps/ios/app/agensee/details/
453,Word Stacks,PeopleFun,https://www.appannie.com/apps/ios/app/word-stacks-2/details/
454,Galaxy Attack: Alien Shooter,OneSoft,https://www.appannie.com/apps/ios/app/galaxy-attack-alien-shooter/details/
455,Analyzer Plus : Iikes Tracker,Fansup,https://www.appannie.com/apps/ios/app/igrow-followers-analytics/details/
456,Breethe: Meditation & Sleep,Breethe,https://www.appannie.com/apps/ios/app/omg-i-can-meditate-meditation-and-mindfulness-made-easy/details/
457,King's Throne: Game of Lust,EFUN,https://www.appannie.com/apps/ios/app/kings-throne-game-of-lust/details/
458,Gin Rummy Plus - Card Game,Zynga,https://www.appannie.com/apps/ios/app/gin-rummy-plus-free-online-card-game/details/
459,Hempire - Weed Growing Game,LBC Studios,https://www.appannie.com/apps/ios/app/hempire/details/
460,Taptap Heroes - Idle RPG,Ajoy,https://www.appannie.com/apps/ios/app/taptap-heroes-idle-rpg/details/
461,Scribd - audiobooks & ebooks,Scribd,https://www.appannie.com/apps/ios/app/scribd-read-unlimited-books/details/
462,Asphalt 9: Legends,Gameloft,https://www.appannie.com/apps/ios/app/asphalt-9-legends/details/
463,Pray.com Prayer & Sleep Bible,Pray,https://www.appannie.com/apps/ios/app/pray-com/details/
464,eFootball PES 2020,KONAMI,https://www.appannie.com/apps/ios/app/pes-2017-pro-evolution-soccer/details/
465,Tapas – Comics and Novels,Tapas,https://www.appannie.com/apps/ios/app/tapastic-daily-comics-manga/details/
466,Trailer Park Boys Greasy Money,Eastside,https://www.appannie.com/apps/ios/app/trailer-park-boys-greasy-money/details/
467,Speak & Translate - Translator,Apalon,https://www.appannie.com/apps/ios/app/speak-translate-free-live/details/
468,MasterClass: Learn New Skills,MasterClass,https://www.appannie.com/apps/ios/app/masterclass-online-classes/details/
469,Golden Casino - Vegas Slots,Slots Limited,https://www.appannie.com/apps/ios/app/golden-casino/details/
470,Microsoft OneDrive,Microsoft,https://www.appannie.com/apps/ios/app/onedrive-cloud-storage-for/details/
471,Dice With Buddies: Social Game,Scopely,https://www.appannie.com/apps/ios/app/dice-buddies-free-classic/details/
472,"Pokerrrr 2- Holdem, OFC, Omaha",PT.Farm,https://www.appannie.com/apps/ios/app/pokerrrr-the-poker-dealer/details/
473,VERV: Home Fitness Workout,Verv,https://www.appannie.com/apps/ios/app/verv-body-mind-health/details/
474,Disney Frozen Free Fall Game,Jam City,https://www.appannie.com/apps/ios/app/frozen-free-fall/details/
475,Scanner for Me: Scan documents,Apalon,https://www.appannie.com/apps/ios/app/sukyan-purinto-wu-liao-dokyumento/details/
476,Vineyard Valley: Design Game,Jam City,https://www.appannie.com/apps/ios/app/vineyard-valley-2/details/
477,Lensa: Photo Editor,Prisma labs,https://www.appannie.com/apps/ios/app/lensa-photo-editor/details/
478,Fitbod Gym & Home Workout Log,Fitbod,https://www.appannie.com/apps/ios/app/fitbod/details/
479,DISSIDIA FINAL FANTASY OO,SQUARE ENIX,https://www.appannie.com/apps/ios/app/dissidia-final-fantasy-oo/details/
480,The League: Intelligent Dating,The League,https://www.appannie.com/apps/ios/app/league-date-intelligently/details/
481,Rebel Racing,Hutch,https://www.appannie.com/apps/ios/app/rebel-racing-2/details/
482,Cookie Jam Blast™ Match 3 Game,Jam City,https://www.appannie.com/apps/ios/app/cookie-jam-blast/details/
483,Scanner ·,Luni,https://www.appannie.com/apps/ios/app/scanner-document/details/
484,Idle Mafia,FunPlus,https://www.appannie.com/apps/ios/app/idle-mafia/details/
485,Lezhin Comics-Premium Webtoons,Lezhin,https://www.appannie.com/apps/ios/app/lejinkomigseu-lezhincomics/details/
486,Show Me Vegas Slots Casino App,KSG Mobile,https://www.appannie.com/apps/ios/app/show-me-vegas-slots-casino-app/details/
487,5 Differences Online,Smart Project,https://www.appannie.com/apps/ios/app/5-differences-online/details/
488,Ulala: Idle Adventure,X.D. Network,https://www.appannie.com/apps/ios/app/ulala-idle-adventure/details/
489,Transformers: Earth Wars,Space Ape,https://www.appannie.com/apps/ios/app/1058526204/details/
490,Genies & Gems: Puzzle & Quests,Jam City,https://www.appannie.com/apps/ios/app/genies-and-gems/details/
491,Hippo - Live Video Chat,Newell Media,https://www.appannie.com/apps/ios/app/hippo-live-random-video-chat/details/
492,WalkFit: Walking & Weight Loss,Mobilious,https://www.appannie.com/apps/ios/app/walkfit-perca-peso-caminhando/details/
493,Neverland Casino - Slots Games,Wgames,https://www.appannie.com/apps/ios/app/neverland-casino/details/
494,Azur Lane,Yostar,https://www.appannie.com/apps/ios/app/azur-lane/details/
495,Quibi: All New Original Shows,Quibi,https://www.appannie.com/apps/ios/app/quibi-new-episodes-daily/details/
496,GoPro,GoPro,https://www.appannie.com/apps/ios/app/gopro-app/details/
497,Add Background Music To Video,Easy Tiger,https://www.appannie.com/apps/ios/app/add-music-to-video-free-videos/details/
498,Photomath,Microblink,https://www.appannie.com/apps/ios/app/photomath/details/
499,Marco Polo - Stay In Touch,Joya Communications,https://www.appannie.com/apps/ios/app/marco-polo-video-walkie-talkie-with-fab-filters-doodles-texting-and-lip-syncing/details/
500,Picolo drinking game,Marmelapp,https://www.appannie.com/apps/ios/app/picolo-jeu-a-boire/details/
