Rank,Name,Company,Link
142,Pro Camera by Moment,Moment Inc.,https://www.appannie.com/apps/ios/app/moment-app/details/
143,Screen Mirroring+ App,2kit Consulting,https://www.appannie.com/apps/ios/app/screen-mirroring-app/details/
144,Monarchia,Fatih Beceren,https://www.appannie.com/apps/ios/app/monarchia/details/
145,Rusty Lake: Roots,LoyaltyGame,https://www.appannie.com/apps/ios/app/rusty-lake-roots/details/
146,Apocalypse Inc.,Nikolay Partas,https://www.appannie.com/apps/ios/app/apocalypse-inc/details/
147,THE GAME OF LIFE Vacations,Marmalade,https://www.appannie.com/apps/ios/app/the-game-of-life-vacations/details/
148,CCW – Concealed Carry 50 State,Workman Consulting,https://www.appannie.com/apps/ios/app/ccw-concealed-carry-50-state/details/
149,INKHUNTER PRO Tattoos try on,"INKHUNTER, Inc.",https://www.appannie.com/apps/ios/app/inkhunter-pro-tattoos-try-on/details/
150,RFS - Real Flight Simulator,RORTOS,https://www.appannie.com/apps/ios/app/rfs-real-flight-simulator/details/
151,Rusty Lake Hotel,LoyaltyGame,https://www.appannie.com/apps/ios/app/rusty-lake-hotel/details/
152,Doodle Jump,Lima Sky,https://www.appannie.com/apps/ios/app/doodle-jump/details/
153,911 Operator,Games Operators,https://www.appannie.com/apps/ios/app/911-operator-mobile/details/
154,TV Mirror+ for Chromecast,2kit Consulting,https://www.appannie.com/apps/ios/app/screen-mirroring-chromecast/details/
155,Toca Life: Neighborhood,Toca Boca,https://www.appannie.com/apps/ios/app/toca-life-neighborhood/details/
156,Find My Bluetooth Device,Mehdi Amiri,https://www.appannie.com/apps/ios/app/find-my-bluetooth-earbuds/details/
157,MarineTraffic - Ship Tracking,MarineTraffic,https://www.appannie.com/apps/ios/app/marinetraffic-ships-wind/details/
158,Fun with Ragdolls,Jadon Barnes,https://www.appannie.com/apps/ios/app/fun-with-ragdolls-the-game/details/
159,Forks Over Knives (Recipes),Forks Over Knives,https://www.appannie.com/apps/ios/app/forks-over-knives-healthy/details/
160,Notability,GingerLabs,https://www.appannie.com/apps/ios/app/notability/details/
161,Skater - Skate Legendary Spots,Frosch,https://www.appannie.com/apps/ios/app/skater-2/details/
162,Castlevania: SotN,KONAMI,https://www.appannie.com/apps/ios/app/e682aae9ad94e59f8ee38389e383a9e382ade383a5e383a9x-e69c88e4b88be381aee5a49ce683b3e69bb2/details/
163,PeakFinder AR,PeakFinder,https://www.appannie.com/apps/ios/app/peakfinder-earth/details/
164,Zombieville USA 2,MikaMobile,https://www.appannie.com/apps/ios/app/zombieville-usa-2/details/
165,Shadow Fight 2 Special Edition,Nekki,https://www.appannie.com/apps/ios/app/shadow-fight-2-special-edition/details/
166,Shot Tracer,Visual Vertigo,https://www.appannie.com/apps/ios/app/shot-tracer/details/
167,Plug for Terraria,Innovative Developers,https://www.appannie.com/apps/ios/app/plug-for-terraria/details/
168,Skincare Routine,Mento Apps Ltd,https://www.appannie.com/apps/ios/app/the-ordinary-guide/details/
169,Toca Lab: Elements,Toca Boca,https://www.appannie.com/apps/ios/app/toca-lab/details/
170,Truck Simulator PRO 2,Mageeks Apps & Games,https://www.appannie.com/apps/ios/app/truck-simulator-pro-2/details/
171,Street Fighter IV CE,CAPCOM,https://www.appannie.com/apps/ios/app/1239299402/details/
172,Toca Life: Vacation,Toca Boca,https://www.appannie.com/apps/ios/app/1114886979/details/
173,Leo's Fortune,1337 and Senri,https://www.appannie.com/apps/ios/app/leos-fortune/details/
174,LIMBO,Playdead,https://www.appannie.com/apps/ios/app/656951157/details/
175,OBD Fusion,OCTech,https://www.appannie.com/apps/ios/app/obd-fusion-obd2-vehicle-scan/details/
176,Hurricane Tracker,EZ Apps,https://www.appannie.com/apps/ios/app/hurricane-tracker/details/
177,LT.SOUNDS,Badfish Labs,https://www.appannie.com/apps/ios/app/lt-sounds/details/
178,Earn to Die,Not Doppler,https://www.appannie.com/apps/ios/app/earn-to-die/details/
179,Cora — Organization tool,"Refinery Apps, LLC",https://www.appannie.com/apps/ios/app/cora-color/details/
180,Papa's Hot Doggeria To Go!,Flipline,https://www.appannie.com/apps/ios/app/papas-hot-doggeria-to-go/details/
181,Alto's Adventure,Snowman,https://www.appannie.com/apps/ios/app/altos-adventure/details/
182,Toca Life: Hospital,Toca Boca,https://www.appannie.com/apps/ios/app/1156114278/details/
183,My Baby's Beat Fetal Heartbeat,Matis,https://www.appannie.com/apps/ios/app/my-babys-beat-hear-baby-heartbeat/details/
184,iVerify.,Trail of Bits,https://www.appannie.com/apps/ios/app/iverify-2/details/
185,8mm Vintage Camera,Nexvio,https://www.appannie.com/apps/ios/app/8mm-vintage-camera-2/details/
186,Game of Life Value Pack,Marmalade,https://www.appannie.com/apps/ios/app/the-game-of-life-bundle/details/
187,Rusty Lake Paradise,LoyaltyGame,https://www.appannie.com/apps/ios/app/rusty-lake-paradise/details/
188,LEGO® Marvel Super Heroes,Warner Bros,https://www.appannie.com/apps/ios/app/lego-marvel-super-heroes-universe-in-peril/details/
189,Boris and the Dark Survival,Joey Drew,https://www.appannie.com/apps/ios/app/boris-and-the-dark-survival/details/
190,Antistress - Relaxing games,JindoBlu,https://www.appannie.com/apps/ios/app/antistress-relaxation-toys/details/
191,The Golf Tracer,Swing by Swing,https://www.appannie.com/apps/ios/app/the-golf-tracer/details/
192,Slow Shutter Cam,Cogitap,https://www.appannie.com/apps/ios/app/slow-shutter-cam/details/
193,Where's My Water?,Disney,https://www.appannie.com/apps/ios/app/wheres-my-water-2/details/
194,Pocket GM 20 - Football,Jonathan Howell,https://www.appannie.com/apps/ios/app/pocket-gm-20-football/details/
195,Construction Master Pro,Calculated,https://www.appannie.com/apps/ios/app/construction-master-pro-advanced/details/
196,Don't Starve: Pocket Edition,Klei Entertainment,https://www.appannie.com/apps/ios/app/dont-starve-pocket-edition/details/
197,FILCA - SLR Film Camera,Cheol Kim,https://www.appannie.com/apps/ios/app/romo-cam/details/
198,TonalEnergy Tuner & Metronome,"TonalEnergy, Inc",https://www.appannie.com/apps/ios/app/tonalenergy-chromatic-tuner-and-metronome/details/
199,Mideo: Record Video With Music,"Topanga Technologies, LLC",https://www.appannie.com/apps/ios/app/mideo-video-listen-to-music/details/
200,Surgeon Simulator,Bossa,https://www.appannie.com/apps/ios/app/surgeon-simulator/details/
201,GTA: Chinatown Wars,Rockstar Games,https://www.appannie.com/apps/ios/app/grand-theft-auto-chinatown-2/details/
202,Real Steel,Reliance Big Entertainment,https://www.appannie.com/apps/ios/app/real-steel/details/
203,Phrase Party! — catch phrases,iParty,https://www.appannie.com/apps/ios/app/phrase-party/details/
204,Construction Simulator 3,Astragon,https://www.appannie.com/apps/ios/app/construction-simulator-3/details/
205,The House of Da Vinci 2,Blue Brain Games,https://www.appannie.com/apps/ios/app/the-house-of-da-vinci-2/details/
206,White Noise,TMSOFT,https://www.appannie.com/apps/ios/app/white-noise/details/
207,PhotoPills,PhotoPills,https://www.appannie.com/apps/ios/app/photopills/details/
208,LumaFusion,Luma Touch,https://www.appannie.com/apps/ios/app/lumafusion/details/
209,Virtual Families,Last Day of Work,https://www.appannie.com/apps/ios/app/virtual-families/details/
210,R.B.I. Baseball 20,MLB Advanced Media,https://www.appannie.com/apps/ios/app/r-b-i-baseball-20/details/
211,Halide Camera,Chroma Noir,https://www.appannie.com/apps/ios/app/halide/details/
212,Max Payne Mobile,Rockstar Games,https://www.appannie.com/apps/ios/app/max-payne-mobile/details/
213,Mirror for LG Smart TV,AirBeamTV BV,https://www.appannie.com/apps/ios/app/mirror-for-lg-tv/details/
214,CARROT Weather,Grailr,https://www.appannie.com/apps/ios/app/carrot-weather-talking-forecast/details/
215,Kingdom Rush Vengeance,Ironhide,https://www.appannie.com/apps/ios/app/kingdom-rush-vengeance/details/
216,LEGO® Ninjago™: Shadow of Ronin™,Warner Bros,https://www.appannie.com/apps/ios/app/1039141908/details/
217,Sally's Spa,Games Cafe,https://www.appannie.com/apps/ios/app/sallys-spa/details/
218,ProCam 7,Samer Azzam,https://www.appannie.com/apps/ios/app/procam-2-camera-and-photo-video-editor/details/
219,California Firearms Test,AlphaSquare Technologies Inc.,https://www.appannie.com/apps/ios/app/california-firearms-test/details/
220,Badoo Premium,Badoo,https://www.appannie.com/apps/ios/app/badoo-premium-meet-new-people-and-chat-with-extra-features/details/
221,KissAnime : Discover All Anime,Nhung Le Thi Hong,https://www.appannie.com/apps/ios/app/kizanime-anime-app-discover/details/
222,Insaniquarium! Deluxe,Bringlife,https://www.appannie.com/apps/ios/app/insaniquarium-deluxe/details/
223,Dokk OS,David Desrochers,https://www.appannie.com/apps/ios/app/dokk-os/details/
224,Farming Simulator 16,Giants Software,https://www.appannie.com/apps/ios/app/farming-simulator-16/details/
225,Just Press Record,Open Planet Software,https://www.appannie.com/apps/ios/app/just-press-record-voice-and-audio-recorder-with-automatic-sync/details/
226,Smart Baby Shapes: Learning games for toddler kids,Kidapp.ru,https://www.appannie.com/apps/ios/app/smart-baby-shapes-hd-early/details/
227,iOvilus,Digital Dowsing LLC,https://www.appannie.com/apps/ios/app/iovilus/details/
228,ALTER: Between Two Worlds,Crescent Moon Games,https://www.appannie.com/apps/ios/app/alter-between-two-worlds/details/
229,Monument Valley 2,ustwo,https://www.appannie.com/apps/ios/app/1187265767/details/
230,Survivalcraft 2,Candy Rufus,https://www.appannie.com/apps/ios/app/survivalcraft-2-2/details/
231,Ventusky: Weather Maps,InMeteo,https://www.appannie.com/apps/ios/app/ventusky/details/
232,Tubesnake,Viktor Hesselbom,https://www.appannie.com/apps/ios/app/tubesnake/details/
233,LEGO® Jurassic World™,Warner Bros,https://www.appannie.com/apps/ios/app/legor-jurassic-worldtm/details/
234,Shift Keyboard: Watch Keyboard,Adam Foot,https://www.appannie.com/apps/ios/app/shift-keyboard-type-text/details/
235,Very Little Nightmares,BANDAI NAMCO Entertainment,https://www.appannie.com/apps/ios/app/very-little-nightmares/details/
236,Tiny Beat,Mirko Trkulja,https://www.appannie.com/apps/ios/app/tiny-beat-2/details/
237,HeartWatch: Monitor Heart Rate,Tantsissa,https://www.appannie.com/apps/ios/app/heartwatch-view-get-notified/details/
238,Subwords,Klemens Strasser,https://www.appannie.com/apps/ios/app/subwords/details/
239,SIMULACRA,Kaigan Games OÜ,https://www.appannie.com/apps/ios/app/simulacra/details/
240,Age of Civilizations II,Lukasz Jakowski Games,https://www.appannie.com/apps/ios/app/age-of-civiliza-ii/details/
241,MyFLO Period Tracker,Flo Living,https://www.appannie.com/apps/ios/app/myflo-period-tracker-by-flo/details/
242,ChirpOMatic USA - Bird Song ID,iSpiny,https://www.appannie.com/apps/ios/app/chirpomatic-usa-automatic-bird-song-recognition/details/
243,3D Fish Feeding and Grow,M Usman Rasheed,https://www.appannie.com/apps/ios/app/explore-fish-feeding-and-grow/details/
244,Meridian 157: Chapter 2,NovaSoft Interactive,https://www.appannie.com/apps/ios/app/meridian-157-chapter-2/details/
245,BADLAND,Frogmind,https://www.appannie.com/apps/ios/app/badland/details/
246,LEGO Batman: DC Super Heroes,Warner Bros,https://www.appannie.com/apps/ios/app/lego-batman-dc-super-heroes/details/
247,Nexomon,LIME TURTLE,https://www.appannie.com/apps/ios/app/nexomon/details/
248,Sonic Runners Adventure,Gameloft,https://www.appannie.com/apps/ios/app/sonic-runners-adventure/details/
249,The Room: Old Sins,Fireproof Games,https://www.appannie.com/apps/ios/app/1286676015/details/
250,NeuralCam NightMode,Halcyon Products,https://www.appannie.com/apps/ios/app/neuralcam-night-photo/details/
251,Carrier Landing HD,HandyPadSoft,https://www.appannie.com/apps/ios/app/f35-carrier-landing-hd/details/
252,Camera+ 2,LateNiteSoft S.L.,https://www.appannie.com/apps/ios/app/camera-2-2/details/
253,The House of Da Vinci,Blue Brain Games,https://www.appannie.com/apps/ios/app/the-house-of-da-vinci/details/
254,Despotism 3k,Heatherglade,https://www.appannie.com/apps/ios/app/despotism-3k/details/
255,Toca Boo,Toca Boca,https://www.appannie.com/apps/ios/app/toca-boo/details/
256,iReal Pro,Technimo,https://www.appannie.com/apps/ios/app/ireal-pro-music-book-play/details/
257,Vector for iPhone,Nekki,https://www.appannie.com/apps/ios/app/vector-for-iphone/details/
258,Toca Life: Town,Toca Boca,https://www.appannie.com/apps/ios/app/toca-town/details/
259,Ghosthunting Toolkit,Rocket Splash,https://www.appannie.com/apps/ios/app/ghosthunting-toolkit/details/
260,Cloud Baby Monitor,Martin Man,https://www.appannie.com/apps/ios/app/cloud-baby-monitor-unlimited/details/
261,The Escapists: Prison Escape,Team17,https://www.appannie.com/apps/ios/app/the-escapists/details/
262,TeamSpeak 3,TeamSpeak,https://www.appannie.com/apps/ios/app/teamspeak-3/details/
263,Jesus Calling Devotional,Nelson Media,https://www.appannie.com/apps/ios/app/jesus-calling-devotional-by/details/
264,GRIS,Devolver Digital,https://www.appannie.com/apps/ios/app/gris-2/details/
265,Glitché,Glitche Ltd.,https://www.appannie.com/apps/ios/app/glitche/details/
266,LiveATC Air Radio,LiveATC,https://www.appannie.com/apps/ios/app/liveatc-air-radio/details/
267,Kitty Powers' Matchmaker,Magic Notion,https://www.appannie.com/apps/ios/app/kitty-powers-matchmaker/details/
